RouteName;Direction;TFLSequence;BusStopCode;FirstLast
372;1;3;50324;
64;2;34;57154;
254;1;3;49957;
636;1;11;49161;
130;2;28;49328;
267;1;25;50383;
205;1;28;74906;
H17;1;13;75914;
48;1;22;91619;
280;1;19;73104;
73;1;26;51838;
24;1;12;76870;
632;1;6;51210;
H26;1;4;49575;
488;2;31;77564;
N15;1;79;52782;
231;2;16;52372;
653;1;26;57468;
7;2;30;59326;
321;2;19;52675;
220;1;2;71409;
R5;2;1;52479;FIRST
255;1;15;49897;
N11;2;12;76996;
N19;1;22;55553;
253;1;2;74507;
149;2;7;73106;
77;2;42;48952;
N31;2;18;50866;
316;1;12;56487;
87;1;9;72433;
492;2;13;57693;
273;2;38;76220;
969;1;34;74598;
183;2;17;51223;
337;2;4;53141;
355;1;37;50810;
N28;2;8;47787;
53;2;13;54993;
R3;2;10;52405;
3;1;33;58362;
N28;2;28;48259;
186;1;32;48882;
149;1;1;52401;FIRST
155;2;22;54413;
K4;2;29;75161;
488;1;27;73414;
283;1;29;74897;
P13;1;7;75453;
410;1;3;54450;
79;1;20;71562;
130;1;25;57644;
368;2;10;58428;
74;2;18;74946;
356;2;7;72895;
187;1;22;71784;
N18;2;69;47689;LAST
111;2;24;50600;
260;1;2;58032;
328;1;24;56022;
149;2;16;71862;
274;1;10;50568;
221;1;46;58250;
R1;2;24;73283;
663;1;3;52997;
N1;1;17;54690;
47;1;43;77771;
629;2;24;73261;
N19;1;20;74729;
372;1;21;75591;
20;1;51;72406;
W7;1;9;55289;
112;1;10;53627;
359;2;18;51217;
20;2;14;51542;
K3;2;33;54498;
R68;1;44;49773;
91;2;6;77624;
621;1;7;71735;
R68;1;45;59261;
246;2;51;53181;
N550;1;23;77343;
654;1;11;58775;
664;1;9;58229;
102;2;43;72601;
698;1;31;56399;
608;1;17;74506;
683;2;30;76230;
R11;2;6;58691;
187;1;28;76179;
H98;1;41;47873;LAST
200;1;6;56023;
43;1;6;72023;
N9;2;43;50819;
79;2;4;73790;
R1;1;20;49769;
25;1;61;58823;LAST
81;1;32;74770;
176;2;26;72940;
230;1;12;76630;
205;1;6;51885;
242;2;5;74252;
N550;2;11;76838;
169;1;30;48675;
371;1;8;57413;
83;2;11;91539;
395;2;11;56394;
95;2;23;76888;
266;1;57;50483;
167;1;22;52252;
89;2;53;58395;
N8;1;1;57149;FIRST
360;2;16;73059;
670;1;3;52769;
663;2;9;56574;
N89;1;7;53559;
119;1;7;73991;
118;2;38;75381;
368;2;20;51170;
33;2;25;77353;
123;2;26;48203;
260;1;35;49714;
190;2;28;54879;
398;2;20;57900;
243;2;17;49885;
229;2;20;75439;
413;2;18;73400;
25;1;4;53369;
434;1;11;98158;
N136;1;60;50791;
384;1;13;51398;
B16;1;26;72020;
647;1;1;57669;FIRST
75;2;45;50388;
192;2;9;76022;
380;2;22;71713;
162;2;37;56385;
365;2;27;74552;
176;1;9;73563;
96;1;33;58018;
51;2;10;73339;
295;1;18;47200;
481;2;8;74260;
145;2;16;54251;
N136;1;41;72016;
201;1;7;51184;
273;1;25;48682;
56;2;9;48691;
3;2;32;50338;
432;1;13;49782;
137;2;18;74053;
167;2;42;56507;
350;2;19;54292;
57;2;44;52457;
45;2;36;77271;
697;2;32;53409;
238;1;5;72915;
651;2;8;75140;
115;1;7;59182;
367;1;2;57000;
N64;2;24;77794;
221;2;43;56565;
259;2;31;58725;
243;1;56;55244;
153;2;12;75455;
135;2;18;77343;
N207;2;23;59319;
453;2;34;54526;
245;2;28;75965;
689;2;12;51384;
228;2;36;52439;
296;1;29;52300;
481;1;15;48608;
207;2;12;76386;
56;2;12;51838;
298;2;21;47796;
R70;2;22;74270;
U3;1;31;55376;
R11;2;1;58058;FIRST
484;2;36;51728;
386;1;43;73632;
W19;2;21;73970;
W6;1;13;55451;
H28;2;14;57044;
383;2;12;51836;
605;1;35;55214;
159;2;6;73476;
N47;1;64;59590;
96;2;41;76242;
N7;1;41;49019;
N74;1;10;75922;
N9;1;27;51781;
R5;2;6;75529;
90;1;30;50156;
192;1;15;75611;
472;2;9;52480;
626;2;12;52948;
59;1;23;49160;
350;2;22;56563;
N253;1;56;48231;
W14;2;31;58768;
407;1;12;74788;
138;2;20;47792;
N28;2;57;76514;
89;2;51;54417;
350;2;3;50788;
612;2;24;53223;
379;2;8;49017;LAST
K4;1;21;76421;
468;1;51;75116;
66;1;30;71303;LAST
177;2;34;74019;
196;2;22;77926;
H19;1;28;75635;
99;2;24;75905;
398;1;18;75428;
212;1;14;72788;
647;1;25;73475;
357;1;1;55673;FIRST
N253;1;54;72844;
673;1;32;57032;
146;1;5;76449;
368;2;19;56635;
469;2;34;47017;
E9;2;15;74180;
42;2;9;54386;
372;2;11;77136;
250;1;21;74383;
286;1;27;49914;
418;1;8;48470;
R3;1;4;47236;
696;2;54;47446;
130;2;25;55576;
113;2;28;53114;
460;2;20;48096;
627;1;27;75525;
88;1;14;51262;
N381;2;28;55173;
276;2;53;58312;
387;2;29;52075;
215;2;23;55292;
314;1;48;77929;
679;1;21;53140;
N31;2;15;54798;
390;1;21;51664;
265;2;38;48797;
U9;2;8;51687;
249;1;21;49292;
215;1;22;73712;
194;1;53;51163;
325;2;20;75994;
117;1;2;50369;
N89;1;19;50054;
617;2;19;59225;
149;1;17;77773;
9;2;3;50912;
381;2;34;73142;
6;1;2;50629;
452;2;8;49814;
365;1;32;49147;
332;2;8;59163;
460;2;30;58165;
188;2;45;57471;
333;1;40;51427;
372;1;2;77638;
121;2;5;48609;
184;1;6;52184;
21;1;37;47232;
273;2;15;49958;
H10;1;26;76054;
203;2;35;59603;
407;1;34;76072;
496;1;33;56666;
276;2;13;53783;
605;1;2;55869;
197;2;6;56848;
492;2;28;56505;
466;2;47;59254;
487;2;30;57105;
648;2;21;56024;
125;1;27;51326;
490;2;32;77714;
N26;1;50;76630;
T32;1;12;58291;
294;2;16;72119;
355;2;25;73331;
340;2;19;47859;
183;1;3;53026;
W8;2;25;53620;
79;2;12;57354;
P5;2;21;48312;
485;1;10;48915;
128;1;43;74664;
356;1;36;55431;
665;1;17;57554;
177;2;47;51556;
N44;1;7;51155;
77;2;8;56770;
397;1;29;50802;
41;1;15;59490;
EL2;1;15;53595;
651;2;30;73397;LAST
170;1;32;73754;
201;1;21;73818;
N171;2;34;77045;
344;1;11;54120;
287;2;7;56829;
100;2;19;55771;
N113;1;15;72737;
455;2;26;56417;
60;1;7;56708;
296;1;15;50891;
7;1;20;73601;
N44;2;70;91507;
100;1;26;57222;
281;1;15;50104;
476;2;20;53498;
339;1;15;91430;
125;2;9;58300;
331;2;17;72123;
370;2;18;48043;
N207;1;30;59259;
290;1;4;53327;
H28;1;1;57583;FIRST
354;2;12;71190;
W15;1;27;53392;
653;2;33;55236;
E6;2;25;75818;
608;2;3;50060;
368;2;14;50251;
690;2;29;77175;
121;1;34;58581;
671;1;4;74276;
H91;2;19;54236;
259;1;25;76764;
150;2;33;52354;
R3;1;46;47277;
74;2;12;74635;
427;1;42;52036;
609;2;8;53051;LAST
N89;1;14;71828;
652;1;13;75593;
114;1;11;53824;
N35;1;58;52291;
W13;1;16;49880;
195;2;3;57624;
P12;1;7;56376;
73;2;4;48106;
29;1;39;71136;
263;1;4;47466;
476;1;11;55408;
130;1;24;53677;
51;1;35;54055;
N35;2;40;48783;
46;2;7;49716;
332;1;10;51868;
175;2;24;72521;
N74;2;23;54856;
194;1;56;50077;
302;1;23;47085;
142;2;52;56043;
72;2;22;47724;
681;1;14;57561;
322;2;33;54434;LAST
N19;2;44;53813;
101;1;29;72599;
N22;2;31;50703;
N15;2;28;54895;
167;1;10;51754;
186;2;41;73418;
380;2;41;58645;
95;1;38;71482;
273;2;47;75519;
616;1;12;47184;
N74;2;27;50843;
N137;2;2;74257;
C11;1;17;75962;
343;2;10;74130;
215;1;2;76198;
142;1;15;48495;
P13;2;6;76436;
18;2;8;48989;
404;1;33;56434;LAST
E2;1;21;58503;
74;1;24;58397;
226;1;47;73774;
271;1;2;74871;
423;1;13;55378;
172;1;21;56838;
297;1;17;49520;
160;2;52;50017;LAST
249;2;37;74447;
N551;2;49;77801;
492;2;52;54059;
67;1;42;51015;
28;2;21;74217;
N87;2;30;75225;
606;1;17;52181;
385;1;10;52637;
R1;2;23;71581;
N1;1;29;73051;
45;2;30;56989;
638;2;56;53691;
W16;1;26;77497;
300;2;23;74778;
613;1;18;77189;
394;1;4;48640;
N15;1;6;75538;
N29;1;6;48796;
326;2;28;48018;
N11;2;79;74802;
472;1;23;73496;
465;1;37;51162;
22;2;5;54653;
197;2;43;75278;
95;1;14;59027;
132;2;15;58738;
211;1;27;77040;
76;2;44;58725;
H37;2;19;47754;
151;2;29;51290;
43;2;16;71076;
94;1;8;74789;
N86;1;52;59192;
427;2;50;54562;
190;1;19;57263;
201;2;29;77390;
381;1;35;77031;
193;2;21;48280;
103;2;21;77461;
313;2;37;48583;
25;1;22;49957;
216;2;37;77504;
110;2;24;58563;
N207;2;7;54524;
83;1;31;55758;
499;1;27;47874;
59;2;16;76884;
122;1;8;50096;
62;1;10;54560;
303;2;21;51086;
G1;2;12;74422;
242;1;22;58051;
136;2;50;51344;
59;1;6;54058;
N29;1;67;50347;
425;2;7;56430;
353;1;24;75282;
272;2;5;53696;
267;2;46;59601;
D3;1;28;74843;
370;2;28;48967;
85;2;9;49146;
N253;2;56;50507;
466;2;34;50493;
2;1;23;53827;
267;2;34;58644;
H37;1;15;71795;
177;2;36;52723;
N3;2;42;56076;
467;2;40;76819;
N11;2;23;49131;
549;1;20;54717;
N137;1;5;76958;
613;2;38;51993;
398;1;13;56420;
N13;1;13;72352;
382;2;19;50621;
671;1;24;51194;
154;1;26;49717;
237;1;1;59228;FIRST
197;1;52;77597;
C1;2;15;73035;
113;1;40;49543;
151;2;41;74593;
147;1;3;74348;
159;2;11;52166;
56;1;46;49522;LAST
N29;1;33;55197;
103;1;15;47874;
397;1;1;76582;FIRST
K2;2;24;72964;
80;1;32;53604;
171;1;5;47672;
188;1;19;51433;
53;1;48;77701;
436;1;35;74388;
440;1;8;57451;
380;1;29;51122;
476;1;40;76007;
257;1;24;74670;
130;1;21;48372;
428;1;16;57202;
353;2;1;53475;FIRST
N97;2;19;75323;
91;1;34;71636;
358;1;66;49336;
688;2;30;73740;
403;1;20;51493;
N55;1;44;54763;
123;2;28;51064;
258;2;32;48524;
E6;1;29;47878;
263;1;37;55186;
73;1;5;53919;
N47;1;25;53864;
376;2;30;72177;
616;1;22;71475;
H28;2;35;73751;
664;2;20;53187;
605;2;20;54630;
333;1;39;71484;
N87;2;54;73971;
21;2;16;48759;
N205;2;56;58281;
E1;2;3;77011;
R9;1;7;71298;
207;1;35;49117;
172;2;40;57233;
297;2;44;52498;
N38;2;42;74543;
243;2;38;49172;
83;1;52;50795;
134;2;56;77907;
N171;1;13;72252;
92;2;30;49895;
190;2;14;52258;
N137;1;25;59351;
418;1;23;57507;
20;1;47;47548;
N47;2;53;58753;
5;1;18;47020;
679;2;32;51231;
696;1;13;74908;
N86;1;66;54605;
356;1;30;71165;
300;1;29;54050;
267;2;25;56316;
115;2;40;52132;LAST
N28;1;31;74523;
679;1;11;76081;
634;1;12;59545;
N133;1;5;73477;
156;2;20;73880;
28;2;11;47030;
N9;2;18;47165;
240;1;3;53026;
660;1;5;49291;
R8;2;22;71581;
W14;1;2;72996;
N205;1;1;91245;FIRST
H25;1;33;72554;
163;1;22;75853;
58;2;16;77977;
129;1;10;77102;
608;2;16;52766;
C2;1;11;73862;
142;1;36;71192;
N38;1;14;51968;
263;2;5;59465;
228;1;18;58033;
E10;1;3;47249;
N551;1;45;74934;
H28;1;46;74375;
N47;1;15;72106;
23;1;40;51659;
294;2;17;54658;
292;1;35;58482;
322;2;3;73164;
83;2;7;52036;
N21;1;12;50943;
322;1;4;73794;
N9;1;19;75228;
N41;2;29;55805;
450;2;3;52040;
UL3;2;1;77739;FIRST
N16;1;40;54878;
C11;1;3;75557;
376;2;17;75860;
96;1;38;54435;
191;1;14;91307;
C10;1;23;53712;
235;1;12;77481;
87;2;10;55638;
238;2;19;56637;
130;2;14;72006;
X68;2;2;74088;
N44;1;32;59507;
107;1;11;57132;
N15;2;69;48364;
273;1;55;51900;LAST
W3;2;32;77793;
969;1;13;58951;
H17;2;16;52802;
201;1;37;57901;
102;2;22;73522;
N16;2;9;47222;
58;1;45;71309;
200;2;9;72295;
63;1;40;57130;LAST
N1;1;69;47952;
214;1;23;54414;
655;1;10;75345;
78;1;30;57012;
79;2;14;58791;
331;2;16;48919;
N31;1;45;57315;
496;2;25;75784;
105;2;8;74770;
31;1;32;58892;
201;2;18;72992;
366;2;15;77448;
470;1;24;52569;
165;2;29;49058;
136;2;41;52108;
186;1;50;54813;
102;2;48;56109;
243;2;4;77085;
466;1;6;52328;
266;1;20;58933;
83;1;26;57963;
398;2;6;48943;
37;1;18;73721;
305;2;15;47938;
498;1;11;50770;
345;1;25;55594;
H20;2;6;76051;
189;1;24;53920;
167;1;33;59167;
122;2;60;57526;
119;2;40;77421;
250;1;23;71615;
95;1;5;59316;
258;2;12;55703;
E8;2;8;75128;
297;2;16;58812;
236;1;35;55897;
498;2;5;73817;
417;1;26;72345;
137;1;31;72273;
UL3;1;9;58185;LAST
119;1;21;47441;
387;2;24;73588;
90;2;29;51757;
339;1;36;59105;
124;1;39;71429;
54;1;45;57152;
184;1;30;54257;
3;2;22;49050;
116;1;12;52087;
425;1;18;71911;
P4;2;4;72137;
101;2;22;71086;
427;2;35;51757;
363;1;8;77696;
4;1;21;76292;
316;1;23;73240;
123;2;30;49763;
481;1;3;56580;
160;2;34;57912;
145;1;45;48146;
C1;2;3;47703;
291;1;2;56480;
405;1;37;52943;
N279;2;27;73658;
N5;2;45;52653;
322;1;34;55594;
17;1;31;53477;
D8;1;29;54545;
11;2;1;72810;FIRST
29;1;14;55667;
151;2;8;71000;
368;2;6;49800;
90;2;17;53724;
336;1;19;73065;
646;2;39;74717;
634;2;17;50293;
424;2;1;55108;FIRST
N550;2;50;72745;
646;2;35;57265;
482;2;23;48266;
235;2;15;57120;
636;1;12;58394;
138;2;7;71141;
E8;1;20;52036;
696;1;28;54590;
4;2;50;91614;LAST
H9;1;4;51223;
667;2;19;71238;
274;2;14;53488;
H26;2;10;73757;
103;1;3;52103;
59;2;17;52740;
295;1;9;53424;
16;2;10;77640;
58;1;24;55253;
139;2;31;57115;
N87;1;31;50785;
43;2;11;51748;
697;1;12;77778;
R68;2;13;55375;
166;1;63;76914;
40;2;23;50654;
136;2;4;58650;
216;2;39;52204;
H28;1;42;77777;
N11;2;59;72018;
316;1;16;71077;
12;1;36;49404;
247;1;33;48610;
253;1;19;76281;
468;1;20;47074;
N551;1;36;73275;
N55;1;77;47551;
145;1;17;74409;
240;2;10;55077;
690;1;27;55495;
18;1;43;51568;
N19;1;5;48346;
89;2;37;48120;
N1;2;13;52975;
455;2;34;71716;
R3;1;38;57395;
233;1;38;50566;
P12;1;18;54238;
81;2;11;72349;
E3;1;6;53387;
122;1;45;76218;
257;2;3;59458;
H17;2;22;58722;
141;1;47;52318;
E7;2;12;57586;
171;1;24;77081;
92;2;2;59197;
K3;2;10;71773;
641;2;14;75705;
N550;2;25;76008;
N205;1;12;59287;
470;2;3;76502;
366;2;25;74710;
57;1;10;73407;
81;1;13;51828;
683;1;40;49704;
143;2;32;57234;
8;2;27;50292;
171;1;32;76436;
55;2;22;58580;
N207;2;22;53358;
611;1;21;75733;
N68;1;67;76742;
145;1;57;57169;
136;1;41;49344;
136;2;7;51030;
380;2;15;77037;
549;1;3;54841;
150;2;1;56810;FIRST
N29;1;45;57804;
269;2;45;49338;LAST
492;2;1;76409;FIRST
266;2;15;74803;
78;1;8;49937;
171;1;36;74240;
U10;1;2;72513;
699;1;27;53309;
73;1;3;47452;
381;1;25;59439;
38;2;44;71253;
280;2;8;57753;
67;1;38;58515;
81;1;29;59361;
145;2;53;71806;
602;2;11;48707;
52;1;14;48259;
414;1;8;74211;
274;2;2;73080;
266;1;22;58789;
658;2;13;55526;
627;1;14;76130;
109;2;37;49231;
20;1;3;59458;
K4;1;6;54866;
368;1;16;57732;
460;1;32;76230;
493;1;28;52338;
217;2;28;56755;
163;2;3;72190;
R11;1;23;55014;
52;2;32;52248;
252;1;28;71504;
N87;2;24;59495;
112;1;16;50806;
H98;1;23;74908;
124;2;26;53571;
E8;1;15;73523;
371;1;40;48000;LAST
165;2;32;55569;
259;2;23;53953;
601;2;23;74963;
388;1;7;59230;
R2;2;36;53526;
75;2;10;51634;
482;1;4;73753;
236;2;17;57257;
194;1;59;74763;LAST
171;2;10;53201;
253;2;26;59125;
N7;1;38;56826;
90;1;23;73791;
N68;2;6;71368;
N16;1;43;77943;
136;2;29;71571;
53;1;26;52570;
391;2;45;92037;
266;1;31;52439;
272;1;29;49951;
186;1;25;71192;
333;1;24;54058;
56;2;30;57278;
R1;2;37;72219;
136;2;27;75659;
H98;1;2;74450;
453;1;25;77715;
E9;1;16;52110;
316;1;37;53916;LAST
K5;1;6;55601;
75;1;20;75536;
N207;1;37;76963;
314;2;50;50513;
105;1;7;56145;
W5;1;8;76713;
92;2;12;55532;
N2;2;39;73178;
N136;1;4;73476;
W16;1;16;48744;
434;1;2;98152;
207;1;31;54664;
417;1;7;55282;
238;1;7;91562;
626;1;33;58265;
71;1;15;55683;
N19;1;6;49525;
208;1;44;55520;
681;1;19;50039;
N44;1;28;51296;
362;1;9;56414;
63;2;9;49482;
69;1;32;52560;
464;2;10;77580;
N18;2;2;74682;
289;1;13;55637;
697;2;8;47887;
N7;2;50;54227;
333;2;39;71283;
450;2;13;54577;
6;1;32;91533;
169;1;3;49180;
R4;1;17;57841;
N21;2;61;71472;
372;1;33;56628;
214;2;28;73333;
372;1;14;56854;
40;1;9;56183;
N109;1;51;74644;
254;1;8;58689;
339;1;24;54466;
697;2;22;55152;
185;2;31;47292;
364;1;10;48074;
57;2;3;71023;
N551;2;53;73195;
H19;1;34;75252;
237;1;36;48750;
221;2;38;47224;
N133;1;4;75725;
149;1;24;47134;
N74;1;15;76192;
21;2;10;74266;
106;2;14;74507;
N86;1;63;72979;
697;1;4;54590;
N41;2;16;73212;
142;2;32;54797;
N279;1;47;76764;
307;1;15;49310;
N89;1;51;54570;
N7;1;60;55819;
W9;1;16;58478;
A10;1;11;57590;
180;2;38;58754;
C11;2;19;73540;
158;2;42;47822;
296;1;17;55785;
276;1;35;73137;
148;2;14;49561;
7;1;19;55819;
251;1;34;54558;
450;2;11;71627;
N551;1;37;57968;
A10;2;8;91207;
N109;2;6;57653;
53;1;6;75660;
117;1;9;77377;
679;2;16;51754;
132;1;29;55914;
204;2;31;55825;
112;2;10;48818;
163;1;14;58015;
336;1;30;53516;
N98;1;33;77239;
2;2;6;50055;
D7;1;34;55987;
N97;2;8;74570;
87;1;18;52760;
119;2;25;52509;
N38;2;32;50592;
669;1;1;73982;FIRST
200;1;23;73764;
271;2;14;57538;
195;1;6;71657;
469;1;47;47559;
390;1;16;52861;
R8;1;22;98061;
N381;2;42;50548;
231;2;12;71475;
210;2;10;54544;
80;2;26;76228;
N343;2;26;55985;
N15;1;7;51543;
487;1;13;50076;
N109;2;36;56774;
H25;2;8;50288;
470;1;25;91476;
366;2;35;75904;
168;1;9;73279;
657;1;5;47822;
699;1;15;53040;
54;2;32;74109;
243;1;44;71142;
263;2;20;71568;
N171;1;34;73056;
N28;2;53;75221;
281;2;14;57561;
149;1;47;47335;
186;2;32;73790;
N68;2;40;54773;
267;2;9;74951;
696;2;31;53409;
44;2;42;47666;
643;1;17;57367;
148;1;25;53919;
133;1;23;50338;
D7;2;17;51250;
H91;1;28;71280;
109;1;21;75119;
79;1;17;49764;
114;1;29;76915;
248;1;29;52486;
21;2;22;52222;
302;2;31;76110;
77;1;24;47252;
328;1;9;48460;
N86;2;23;47874;
31;1;23;56022;
6;1;22;49491;
247;1;30;56285;
H26;1;9;50826;
270;1;10;53024;
118;1;2;71414;
126;2;31;53688;
285;1;15;47298;
N13;2;18;75549;
N136;1;6;57653;
N133;1;11;50042;
N28;1;10;53135;
U4;1;34;57095;
12;1;25;55138;
303;1;5;53736;
159;1;11;71521;
246;2;45;73788;
243;2;10;47889;
146;1;22;49224;
353;2;14;57126;
602;2;26;57781;
148;2;1;72855;FIRST
134;2;75;55001;
277;1;31;54203;
69;2;39;49562;LAST
113;2;2;76160;
358;2;15;47782;
235;2;25;54388;
57;2;34;71182;
490;2;21;49054;
241;2;6;72702;
67;2;31;74111;
165;2;2;73123;
48;1;4;50321;
121;2;31;50990;
450;1;16;57659;
344;1;14;47957;
175;2;11;53156;
166;1;59;77586;
174;2;18;49416;
107;2;32;76429;
271;2;17;55738;
76;1;23;75368;
213;2;36;53515;
238;1;27;50989;LAST
179;1;9;47946;
276;2;17;58178;
213;1;29;47072;
430;1;33;72685;
21;1;25;51469;
444;2;34;71985;
242;2;37;49757;
172;2;25;51530;
225;2;8;48303;
260;2;2;54169;
N20;1;59;50692;
175;2;16;74740;
A10;2;4;54503;
133;2;24;57288;
N253;1;34;77697;
12;2;2;51859;
231;1;23;71985;
646;1;7;51390;
P5;1;35;52542;
244;2;23;47937;
276;2;9;50814;
31;2;15;54053;
466;1;16;77000;
273;1;18;73107;
N15;2;12;54382;
389;2;6;75099;LAST
N7;2;30;59326;
244;1;28;58645;
166;1;43;77376;
377;1;5;57907;
17;2;16;58454;
460;1;13;74196;
358;1;10;71668;
422;1;48;52649;
337;1;19;48318;
333;2;41;50554;
182;2;8;59432;
72;1;30;74483;
R4;2;20;54087;
N86;1;14;71059;
N2;2;15;50758;
168;2;16;91209;
W19;1;4;55090;
638;1;18;50022;
635;1;32;72776;
380;2;23;49087;
N91;2;64;58203;
E3;1;17;54682;
617;1;2;56648;
N47;2;8;73786;
N550;2;2;73689;
73;1;20;74473;
N1;2;7;53814;
142;1;41;56878;
N35;1;12;72688;
319;1;25;75693;
55;2;19;55774;
629;2;31;48450;
126;1;23;55419;
117;2;39;58656;
343;2;25;52976;
N22;2;22;50014;
N20;1;6;54405;
314;2;44;77633;
295;1;11;77429;
468;1;6;48143;
B12;1;18;56672;
135;2;4;53485;
56;1;4;74670;
43;2;49;52080;
332;1;15;75854;
E5;1;5;52147;
51;2;27;48359;
E5;2;25;53787;
109;1;26;57540;
H20;2;15;57015;
N18;2;27;53689;
194;1;2;72379;
3;1;28;48483;
601;2;6;71129;
643;1;16;54838;
436;2;38;72016;
650;2;13;55789;
193;2;23;58678;
N91;2;57;57365;
97;1;8;49571;
217;2;29;73587;
136;2;30;57068;
64;2;38;48638;LAST
249;1;16;50291;
381;1;27;49062;
412;1;12;53440;
175;1;33;59278;
N5;1;14;57286;
325;2;30;73643;
474;2;34;73155;
243;1;39;53241;
549;1;17;75728;
R4;1;26;52742;
654;1;12;49305;
498;2;21;48241;
11;1;13;71753;
H32;1;2;74450;
634;1;33;58167;
285;2;38;54051;
N13;1;19;74079;
N16;1;25;52855;
100;2;20;52872;
36;2;28;57096;
367;1;44;73911;
294;1;31;77531;
285;1;46;72265;
N68;1;16;72577;
T33;1;28;59348;
82;2;31;56300;
H91;1;10;58795;
N31;1;57;55652;
669;1;36;51315;
56;1;32;75045;
N44;2;73;71359;
326;1;36;77874;
217;2;23;48590;
627;1;23;52096;
344;2;30;47301;
199;2;13;51090;
21;1;28;77771;
366;2;20;55374;
651;2;1;55729;FIRST
390;1;31;54524;
307;1;1;50162;FIRST
250;2;25;49384;
17;1;9;53796;
E1;1;8;77666;
251;2;5;56878;
157;1;19;52974;
486;2;31;56653;
428;2;11;77411;
259;2;46;54865;
H32;2;7;76640;
655;1;11;58670;
628;1;33;72237;
395;2;13;47182;
N19;2;11;50147;
244;1;17;56482;
N15;1;35;77652;
296;2;8;51754;
N207;1;73;56441;
460;1;2;57211;
120;1;10;77859;
H20;1;8;57060;
H18;1;24;52818;
190;1;24;57309;
N22;1;15;58072;
162;1;50;49288;
67;2;16;76076;
404;2;23;74572;
352;2;21;58111;
385;1;17;58699;
486;2;6;54410;
N41;2;2;75308;
99;1;26;48645;
N8;2;10;52485;
N74;1;24;56807;
222;1;10;50081;
387;2;13;73318;
168;1;1;72282;FIRST
N28;1;14;75706;
282;2;16;58878;
142;2;54;54667;
412;2;9;74493;
152;2;38;71993;
N7;2;76;77517;LAST
R7;2;24;71581;
683;1;19;58778;
427;1;50;53898;
32;1;38;72081;LAST
8;2;22;75291;
356;1;6;71411;
55;1;41;56700;
N87;1;59;50573;
N15;1;56;55228;
53;2;47;74444;
247;2;9;49241;
468;2;29;47772;
422;2;9;47825;
57;2;12;54205;
269;1;14;51697;
347;1;37;71933;
188;2;13;74809;
251;2;14;50417;
97;2;12;71490;
29;1;42;76483;
398;2;15;72662;
635;1;43;56316;
W19;2;45;52620;
C1;1;3;72671;
40;2;16;50054;
104;2;31;48776;
N205;2;20;74801;
E11;1;5;53206;
N21;2;52;77155;
N113;2;44;54376;
606;1;30;77850;
89;2;16;72697;
W11;2;11;74556;
230;1;17;52284;
455;2;22;48352;
N55;2;37;52587;
358;1;20;71199;
51;1;38;52662;
283;1;15;54760;
470;1;4;48836;
N551;1;9;53477;
N18;1;40;71477;
379;1;6;59467;
275;2;34;72522;
36;1;32;57122;
367;2;41;54860;
641;2;10;49462;
290;2;15;72939;
D7;1;14;56669;
251;2;13;50591;
P13;2;23;48803;
683;2;11;73731;
E10;1;6;49213;
R68;2;4;51416;
203;1;35;72806;
120;1;8;72965;
413;2;5;71882;
75;2;46;77734;
248;2;30;74599;
P13;1;24;50769;
606;1;14;48537;
12;1;23;54061;
89;1;37;73724;
386;1;27;52481;
151;1;12;55017;
464;1;16;54430;
P13;1;17;76455;
406;2;22;55991;
N44;2;35;71232;
641;2;17;75737;
N28;2;16;76857;
640;1;2;47182;
B14;2;1;57178;FIRST
186;1;45;52817;
176;2;40;55868;
314;2;53;72664;
686;1;11;72304;
E7;1;19;56435;
159;1;33;49892;
215;1;13;49749;
N68;1;71;75417;
486;1;19;75684;
275;1;14;71820;
605;2;26;49308;
W12;1;6;91574;
N74;1;12;75422;
77;2;4;75273;
154;1;1;53123;FIRST
N20;2;29;57713;
213;1;28;57248;
R6;1;12;74138;
141;2;26;47722;
46;1;43;71266;
406;2;24;71148;
N91;2;41;71621;
352;2;30;59320;
37;1;25;50520;
N20;1;72;48235;LAST
660;1;6;73130;
N29;2;22;53983;
8;2;35;55653;LAST
217;2;17;51358;
47;2;46;72220;
259;2;38;72716;
62;1;38;72621;
228;1;36;55036;
364;1;16;71929;
128;2;15;71238;
279;1;6;72934;
N38;1;25;52658;
316;2;13;75457;
62;2;24;75296;
19;2;9;71753;
698;1;22;74863;
38;1;15;58449;
613;1;14;75704;
D7;2;35;77547;
635;1;21;47250;
N26;2;37;49745;
47;1;46;47304;
P12;2;34;50564;
79;1;28;72098;
N47;2;61;51994;
C1;1;23;71339;
69;1;16;52805;
223;2;11;56687;
N11;2;6;49762;
355;1;27;48955;
393;1;48;48337;
U10;1;4;51894;
24;1;8;48828;
104;2;2;51413;
W3;2;30;77526;
468;2;58;71461;
N551;2;9;53460;
108;2;4;59454;
171;1;13;57216;
257;2;13;72618;
267;1;7;71601;
360;1;4;77937;
7;1;26;47781;
355;2;27;74220;
2;2;5;56931;
66;2;3;77006;
32;2;8;52855;
K1;2;8;74715;
688;2;45;50098;
K5;2;23;48984;
290;1;22;55508;
288;1;6;73244;
178;1;1;48457;FIRST
153;1;27;73081;
274;2;27;75005;
375;1;14;76662;
222;1;13;57252;
671;2;36;50429;LAST
N7;1;47;52243;
697;1;23;75375;
165;2;52;56241;
235;2;13;73030;
H28;1;18;50868;
237;1;5;58656;
482;2;12;47297;
11;1;12;47903;
225;1;18;76657;
